"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @anudeepmbster: #ThankYouSachin Thank you sachin for entertaining us for such a long period of 24 years.Saying adieu is heavy hearted fo…",FALSE,0,NA,2014-02-06 17:30:25,FALSE,NA,"431480009476145152",NA,"web","viannip",1,TRUE,FALSE,NA,NA
"2","RT @gandhimanish92: Trillion $ Expression 
#SachinTendulkar #SRT200 #ThankYouSachin #BharatRatna http://t.co/arpVtYDdXt",FALSE,0,NA,2014-02-06 17:25:31,FALSE,NA,"431478778213056512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Beingvikrantj",1,TRUE,FALSE,NA,NA
"3","#ThankYouSachin Thank you sachin for entertaining us for such a long period of 24 years.Saying adieu is heavy hearted for me @BCCI",FALSE,0,NA,2014-02-06 17:00:32,FALSE,NA,"431472491169460224",NA,"web","anudeepmbster",1,FALSE,FALSE,NA,NA
"4","Trillion $ Expression 
#SachinTendulkar #SRT200 #ThankYouSachin #BharatRatna http://t.co/arpVtYDdXt",FALSE,0,NA,2014-02-06 15:48:57,FALSE,NA,"431454473441927169",NA,"web","gandhimanish92",1,FALSE,FALSE,NA,NA
"5","RT @Midhul_N: govt should declare today as a national holiday
 #ThankYouSachin",FALSE,0,NA,2014-02-06 15:30:33,FALSE,NA,"431449844159627264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","dydovimikyp",2,TRUE,FALSE,NA,NA
"6","Tendulkar vs Warne for Lord’s bicentenary http://t.co/EkOigoQfxn #ThankYouSachin",FALSE,0,NA,2014-02-06 14:58:11,FALSE,NA,"431441698208481280",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Ayush0010",0,FALSE,FALSE,NA,NA
"7","@BCCI Thanks #ThankyouSachin",FALSE,0,"kvkvarma",2014-02-06 14:57:23,FALSE,"401240484720295937","431441496496033793","134466905","web","kvkvarma",0,FALSE,FALSE,NA,NA
"8","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-06 14:38:09,FALSE,NA,"431436656424407040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maharajan29",87,TRUE,FALSE,NA,NA
"9","@bcci #ThankYouSachin",FALSE,0,"BCCI",2014-02-06 14:32:28,FALSE,NA,"431435226875568128","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","mohanramko",0,FALSE,FALSE,NA,NA
"10","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-06 13:09:13,FALSE,NA,"431414275249557504","185142711","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","iavi_kr92",0,FALSE,FALSE,NA,NA
"11","RT @sunil77132: First Indian Cricketer on Wisdon Cover page to be released in April #ThankYouSachin",FALSE,0,NA,2014-02-06 11:45:46,FALSE,NA,"431393274863964160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","prashanth673",3,TRUE,FALSE,NA,NA
"12","#ThankYouSachin",FALSE,0,NA,2014-02-06 11:28:03,FALSE,NA,"431388816369131520",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","DipakThakor17",0,FALSE,FALSE,NA,NA
"13","@bcci #ThankYouSachin",FALSE,0,"BCCI",2014-02-06 11:15:52,FALSE,NA,"431385752706904065","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","kishoresomu",0,FALSE,FALSE,NA,NA
"14","#ImmersiveIndia @LGIndiaTweets @atulkasbekar 
#Cricket is the Lifeline of India. #thankyousachin http://t.co/e2g0p73Fc5",FALSE,0,NA,2014-02-06 10:43:07,FALSE,NA,"431377507493761024",NA,"web","amaresh24",0,FALSE,FALSE,NA,NA
"15","@warne888  Sachin vs Shane Warne the greatest battle ever.Doesnt matter who wins. We love you both a lot.
#ThankyouSachin&amp;Shane",FALSE,0,"warne888",2014-02-06 10:43:04,FALSE,"431373430680604674","431377496664047616","87118217","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SwapnilShingote",0,FALSE,FALSE,NA,NA
"16","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-06 10:18:04,FALSE,NA,"431371205828812800","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","9828670694",0,FALSE,FALSE,NA,NA
"17","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-06 10:01:15,FALSE,NA,"431366974250024961","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","dravidrahani1",0,FALSE,FALSE,NA,NA
"18","@bcci #ThankYouSachin",FALSE,0,"BCCI",2014-02-06 09:08:34,FALSE,NA,"431353715451101184","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","ashok6m",0,FALSE,FALSE,NA,NA
"19","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-06 08:58:21,FALSE,NA,"431351143994638336","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","ThLapathySelva5",0,FALSE,FALSE,NA,NA
"20","We can See #sachin again in ground! #july5 http://t.co/Ey1KQ2wjyQ #thankyousachin",FALSE,2,NA,2014-02-06 08:32:38,FALSE,NA,"431344670996586496",NA,"web","BaluMahe",0,FALSE,FALSE,NA,NA
"21","RT @musheertm: dear @sachin_rt .pls watch malayalam movie ""1983"" .its all about cricket and u. #ThankYouSachin",FALSE,0,NA,2014-02-06 07:23:23,FALSE,NA,"431327244355530752",NA,"web","jidheeshchandra",1,TRUE,FALSE,NA,NA
"22","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-06 07:15:50,FALSE,NA,"431325346814623744","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","artiverma76",0,FALSE,FALSE,NA,NA
"23","#thankyousachin @BCCI",FALSE,0,NA,2014-02-06 06:45:08,FALSE,NA,"431317617710616576",NA,"web","Shehl",0,FALSE,FALSE,NA,NA
"24","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-06 06:26:43,FALSE,NA,"431312983793221632","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Ajk_kamesh",0,FALSE,FALSE,NA,NA
"25","Even if Aus win all 3 tests they won't be number 1 which basically makes this a dead rubber series.#ThankYouSachin",FALSE,0,NA,2014-02-06 05:54:07,FALSE,NA,"431304780036976640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paulwesch",0,FALSE,FALSE,NA,NA
"26","So I hear one CID officer from Pradhyuman's team has left the show. #ThankYouSachin #Sony",FALSE,0,NA,2014-02-06 05:50:23,FALSE,NA,"431303842278281216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AShilotri0204",0,FALSE,FALSE,NA,NA
"27","@bcci #ThankYouSachin",FALSE,0,"BCCI",2014-02-06 05:20:17,FALSE,NA,"431296264341184512","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","surendr_allam",0,FALSE,FALSE,NA,NA
"28","@bcci #ThankYouSachin YOU ARE TRULY THE BHARAT RATNA",FALSE,0,"BCCI",2014-02-06 05:15:12,FALSE,NA,"431294984952623104","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Mrspanchi",0,FALSE,FALSE,NA,NA
"29","@bcci #ThankYouSachin",FALSE,0,"BCCI",2014-02-06 05:14:23,FALSE,NA,"431294778903240706","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Mrspanchi",0,FALSE,FALSE,NA,NA
"30","#thankyousachin @bcci",FALSE,0,NA,2014-02-06 05:13:19,FALSE,NA,"431294510791155714",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","akashkale105",0,FALSE,FALSE,NA,NA
"31","First Indian Cricketer on Wisdon Cover
page to be released in April
#ThankYouSachin",FALSE,0,NA,2014-02-06 04:11:08,FALSE,NA,"431278864447590400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","SharatMsk",0,FALSE,FALSE,NA,NA
"32","RT @sunil77132: First Indian Cricketer on Wisdon Cover page to be released in April #ThankYouSachin",FALSE,0,NA,2014-02-06 03:26:19,FALSE,NA,"431267585506947072",NA,"web","praveen243",3,TRUE,FALSE,NA,NA
"33","First Indian Cricketer on Wisdon Cover page to be released in April #ThankYouSachin",FALSE,1,NA,2014-02-06 03:21:32,FALSE,NA,"431266379866451968",NA,"web","sunil77132",3,FALSE,FALSE,NA,NA
"34","@BCCI @sachin_rt #ThankYouSachin I am Proud To be Indian",FALSE,0,"BCCI",2014-02-06 03:02:56,FALSE,"398037186454360065","431261700075974656","185142711","web","adityasingh_58",0,FALSE,FALSE,NA,NA
"35","@BCCI #ThankYouSachin",FALSE,1,"BCCI",2014-02-06 02:51:42,FALSE,NA,"431258871881928705","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","RahulCh66085314",0,FALSE,FALSE,NA,NA
"36","A Magnum Opus Called #Sachin Tendulkar - http://t.co/I2T4CDsLeQ #ThankyouSachin",FALSE,0,NA,2014-02-06 02:37:54,FALSE,NA,"431255399980089344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","artisdiary",0,FALSE,FALSE,NA,NA
"37","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-06 02:22:29,FALSE,NA,"431251520890232832","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","surajmallick699",0,FALSE,FALSE,NA,NA
"38","@catch_mazhar @bcci #ThankYouSachin",FALSE,0,"Catch_Mazhar",2014-02-06 00:43:54,FALSE,"431225827586764800","431226713218220032","428455613","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Cric_AP",0,FALSE,FALSE,NA,NA
"39","@Catch_Mazhar @BCCI Remember #ThankYouSachin ?",FALSE,0,"Catch_Mazhar",2014-02-06 00:43:19,FALSE,"431225827586764800","431226562847842304","428455613","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SagarGGMU",0,FALSE,FALSE,NA,NA
"40","RT @HeadlinesToday: I dedicate this award to my mother and to all the mothers of India: @Sachin_rt Tendulkar on receiving Bharat Ratna. #Th…",FALSE,0,NA,2014-02-06 00:27:54,FALSE,NA,"431222684806967296",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","WeUniteInSachin",9,TRUE,FALSE,NA,NA
"41","RT @Amit_Bhatia99: #ThankYouSachin http://t.co/aWEwpLdOa3",FALSE,0,NA,2014-02-05 22:53:46,FALSE,NA,"431198995101540353",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Follow_Journey",23,TRUE,FALSE,NA,NA
"42","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-05 22:14:23,FALSE,NA,"431189083814387713","185142711","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","enstreak",0,FALSE,FALSE,NA,NA
"43","Don't call yourself Sachin Tendulkar's fan if he doesn't appear in your Facebook movie at-least once. 
#ThankYouSachin",FALSE,0,NA,2014-02-05 18:58:47,FALSE,NA,"431139859453841408",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Being_Humor",0,FALSE,FALSE,NA,NA
"44","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-05 17:59:26,FALSE,NA,"431124924195819520","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","pawansikka1",0,FALSE,FALSE,NA,NA
"45","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-05 17:40:43,FALSE,NA,"431120215393316864","185142711","web","abhi860689",0,FALSE,FALSE,NA,NA
"46","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-05 17:09:55,FALSE,NA,"431112463128346624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pathan143Ak",87,TRUE,FALSE,NA,NA
"47","dear @sachin_rt .pls watch malayalam movie ""1983"" .its all about cricket and u. #ThankYouSachin",FALSE,0,NA,2014-02-05 17:01:58,FALSE,NA,"431110461783031808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","musheertm",1,FALSE,FALSE,NA,NA
"48","RT @DrAMSinghvi: Bharat Ratna to Sachin Tendulkar - the man who carried the expectations of a billion people with great courage &amp; humility.…",FALSE,0,NA,2014-02-05 16:47:22,FALSE,NA,"431106789413621760",NA,"web","jainpsuresh",3,TRUE,FALSE,NA,NA
"49","RT @_VKohliGrl: And finally 'Bharat Ratna' gets ' @sachin_rt '  :D #BharatRatnaSachinTendulkar :') #SaluteTheLegend #ThankYouSachin http://…",FALSE,0,NA,2014-02-05 16:07:38,FALSE,NA,"431096790259998720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sudhanshusgupt1",1,TRUE,FALSE,NA,NA
"50","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-05 15:45:11,FALSE,"398664052756738048","431091139119046657","185142711","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrinaliniarcot",0,FALSE,FALSE,NA,NA
"51","@sachin_rt  #BharatRatna Sachin Tendulkar #ThankYouSachin http://t.co/NeIdIJChSC",FALSE,0,"sachin_rt",2014-02-05 15:41:22,FALSE,NA,"431090176756965376","135421739","web","sachin10_sourav",0,FALSE,FALSE,NA,NA
"52","He deserved it!
""@CricketofBCCI: #BharatRatna Awarded To @sachin_rt Yesterday!
#ThankYouSachin""",FALSE,0,NA,2014-02-05 15:33:58,FALSE,NA,"431088316516413440",NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","OfficialIPLT20",0,FALSE,FALSE,NA,NA
"53","#BharatRatna Awarded To @sachin_rt Yesterday!
#ThankYouSachin",FALSE,0,NA,2014-02-05 15:25:29,FALSE,NA,"431086180487016448",NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","CricketofBCCI",1,FALSE,FALSE,NA,NA
"54","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-05 15:08:28,FALSE,NA,"431081898106826753","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Nareshraj14Raj",0,FALSE,FALSE,NA,NA
"55","Legend conferred with highest civilian award in India. Also first sports man to be awarded !! 
#ThankYouSachin http://t.co/0xojSVB95t",FALSE,0,NA,2014-02-05 15:01:34,FALSE,NA,"431080162973986816",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","palash2291",0,FALSE,FALSE,NA,NA
"56","RT @Sportskeeda: Just half an hour to go for the #BharatRatna ceremony. #ThankYouSachin http://t.co/BuY2zvyTj7",FALSE,0,NA,2014-02-05 14:56:20,FALSE,NA,"431078844552855552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",6,TRUE,FALSE,NA,NA
"57","#ThankYouSachin  http://t.co/1dsmNniWPj""",FALSE,0,NA,2014-02-05 14:56:00,FALSE,NA,"431078760868093952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",0,FALSE,FALSE,NA,NA
"58","RT @HeadlinesToday: Sachin Tendulkar and eminent scientist Prof C N R Rao conferred Bharat Ratna. #ThankYouSachin",FALSE,0,NA,2014-02-05 14:54:56,FALSE,NA,"431078493820973056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",5,TRUE,FALSE,NA,NA
"59","RT @HeadlinesToday: I dedicate this award to my mother and to all the mothers of India: @Sachin_rt Tendulkar on receiving Bharat Ratna. #Th…",FALSE,0,NA,2014-02-05 14:54:53,FALSE,NA,"431078481250619392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",9,TRUE,FALSE,NA,NA
"60","RT @HeadlinesToday: I will continue to bat for India even though cricket has stopped, says Sachin  after conferment of Bharat Ratna on him.…",FALSE,0,NA,2014-02-05 14:54:41,FALSE,NA,"431078431862693890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",3,TRUE,FALSE,NA,NA
"61","@sachin_rt ! Thanks for being our Inspiration!!! #BharatRatnaSachinTendulkar #ThankYouSachin http://t.co/qDNHmEY4xL""",FALSE,0,"sachin_rt",2014-02-05 14:54:31,FALSE,NA,"431078387918970880","135421739","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",0,FALSE,FALSE,NA,NA
"62","That smile, Sachin Tendulkar. Bharat Ratna. Legend. #ThankYouSachin http://t.co/UCjhq7SYzm""",FALSE,1,NA,2014-02-05 14:54:17,FALSE,NA,"431078331140694016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",0,FALSE,FALSE,NA,NA
"63","It was nice catching up with Shoaib Akhtar, one of the fastest bowlers of the world at the #ThankYouSachin Party. http://t.co/Um9DDc8HGu""",FALSE,0,NA,2014-02-05 14:52:30,FALSE,NA,"431077880294957058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",0,FALSE,FALSE,NA,NA
"64","""@Sonia__Singh: #ThankYouSachin  @SaurabhTurakhia: @Sonia__Singh Bharat Ratna.... http://t.co/pfbNYhovUN",FALSE,0,NA,2014-02-05 14:52:16,FALSE,NA,"431077820073115649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",0,FALSE,FALSE,NA,NA
"65","#ThankYouSachin u gave us joy,smile,pride &amp; tears.You are the real Bharat Ratna of Mother India.#TeamDhoni @sachin_rt http://t.co/gF9UDTDWcb",FALSE,0,NA,2014-02-05 14:51:45,FALSE,NA,"431077692994093056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",0,FALSE,FALSE,NA,NA
"66","@sachin_rt Well Deserved Bharat Ratna For The GOD of Cricket. My Hearty Wishes.. #ThankYouSachin http://t.co/CMTWlywRmk""",FALSE,0,"sachin_rt",2014-02-05 14:51:18,FALSE,NA,"431077579328471040","135421739","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",0,FALSE,FALSE,NA,NA
"67","Proud 2 b fan of him-)
#ThankYouSachin
Sachin sachin sachin..... http://t.co/CRzH6YtzOR""",FALSE,0,NA,2014-02-05 14:50:57,FALSE,NA,"431077488849354752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinodpaikumar",0,FALSE,FALSE,NA,NA
"68","Power is back. #thankyousachin :D",FALSE,0,NA,2014-02-05 14:05:18,FALSE,NA,"431066000906141696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","bengaliCEO",0,FALSE,FALSE,NA,NA
"69","@BCCI #thankyousachin",FALSE,0,"BCCI",2014-02-05 13:02:26,FALSE,NA,"431050181128110080","185142711","web","Pranav666666",0,FALSE,FALSE,NA,NA
"70","Current is back #ThankYouSachin",FALSE,0,NA,2014-02-05 12:36:04,FALSE,NA,"431043544875143169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bengaliCEO",0,FALSE,FALSE,NA,NA
"71","Proud 2 b fan of him-)
#ThankYouSachin
Sachin sachin sachin..... http://t.co/YR8V7iXbkh",FALSE,1,NA,2014-02-05 12:24:56,FALSE,NA,"431040743118229504",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Naveenkrish18",0,FALSE,FALSE,NA,NA
"72","#ThankYouSachin  !! u r a legeng..congo fr bharath ratna",FALSE,0,NA,2014-02-05 12:16:33,FALSE,NA,"431038635249393664",NA,"web","Pranavrajwanshc",0,FALSE,FALSE,NA,NA
"73","I just got a personalized digital autograph from Sachin Tendulkar &amp; @BCCI. http://t.co/wc16CUmCLP To get yours Tweet @BCCI #ThankYouSachin.",FALSE,0,NA,2014-02-05 12:13:01,FALSE,NA,"431037746430214144",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","KAmdhan",0,FALSE,FALSE,NA,NA
"74","I just got a personalized digital autograph from Sachin Tendulkar &amp; @BCCI. http://t.co/UdsFqi4W0S To get yours Tweet @BCCI #ThankYouSachin.",FALSE,0,NA,2014-02-05 12:07:04,FALSE,NA,"431036247847354368",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","milindbawankar",0,FALSE,FALSE,NA,NA
"75","@bcci #ThankYouSachin",FALSE,0,"BCCI",2014-02-05 11:59:37,FALSE,NA,"431034374557929472","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","vmkali22",0,FALSE,FALSE,NA,NA
"76","I just got a personalized digital autograph from Sachin Tendulkar &amp; @BCCI. http://t.co/hGM6dHPBEO To get yours Tweet @BCCI #ThankYouSachin.",FALSE,0,NA,2014-02-05 11:24:40,FALSE,NA,"431025576397127680",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","pksheth01",0,FALSE,FALSE,NA,NA
"77","Buy one samosa get one free#ThankYouSachin",FALSE,0,NA,2014-02-05 10:47:27,FALSE,NA,"431016213657837568",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","chaturchaalaak",0,FALSE,FALSE,NA,NA
"78","every time i watch cricket i miss @sachin_rt ... it feels bad. i get my eyes wet..  world's best cricketer..  #ThankYouSachin",FALSE,0,NA,2014-02-05 10:25:04,FALSE,NA,"431010579063394305",NA,"web","ashu1415tj",0,FALSE,FALSE,NA,NA
"79","@bcci #ThankYouSachin",FALSE,0,"BCCI",2014-02-05 10:00:12,FALSE,NA,"431004320880803840","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","nandhakumar25",0,FALSE,FALSE,NA,NA
"80","RT @SirJadeja: Awesome ad by Qickr. #ThankYouSachin #SRT200 #IndVsWI #cricket #Wankhede #Respect #Legend http://t.co/cyNy5DFGHv",FALSE,0,NA,2014-02-05 09:27:55,FALSE,NA,"430996196002258944",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","MusicZarry",233,TRUE,FALSE,NA,NA
"81","RT @iPoonampandey: Tweethearts.!!! On my way to Wankhede Stadium.. Reallllyyyy excited to be there Soooon #ThankYouSachin http://t.co/K8gnk…",FALSE,0,NA,2014-02-05 09:19:09,FALSE,NA,"430993990792798208",NA,"web","swapnilYours",114,TRUE,FALSE,NA,NA
"82","@sachin_rt Well Deserved Bharat Ratna For The GOD of Cricket. My Hearty Wishes.. #ThankYouSachin http://t.co/he7nF9rcBS",FALSE,1,"sachin_rt",2014-02-05 09:18:56,FALSE,NA,"430993936769744897","135421739","web","deepakraja143",0,FALSE,FALSE,NA,NA
"83","#BharatRatnaSachinTendulkar
#ThankYousachin",FALSE,0,NA,2014-02-05 08:16:32,FALSE,NA,"430978230560894977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GamitPruthvish",0,FALSE,FALSE,NA,NA
"84","#ThankYouSachin :)",FALSE,0,NA,2014-02-05 08:15:29,FALSE,NA,"430977970438553600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GamitPruthvish",0,FALSE,FALSE,NA,NA
"85","#ThankYouSachin",FALSE,0,NA,2014-02-05 08:15:19,FALSE,NA,"430977928294199296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GamitPruthvish",0,FALSE,FALSE,NA,NA
"86","Indian president awards 'BHART RATAN' to living legend Sachin tendulkar #ThankYouSachin",FALSE,0,NA,2014-02-05 08:03:40,FALSE,NA,"430974994235924480",NA,"web","BakhtBrahmani",0,FALSE,FALSE,NA,NA
"87","@sachin_rt Sachin Tendulkar gets Bharat Ratna #legend #respect #ThankYouSachin http://t.co/HLa2ULIZJN",FALSE,0,"sachin_rt",2014-02-05 06:30:20,FALSE,NA,"430951505168850944","135421739","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parthpndt44",0,FALSE,FALSE,NA,NA
"88","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-05 05:20:03,FALSE,NA,"430933820125089792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","coolyash_95",87,TRUE,FALSE,NA,NA
"89","@BCCI #ThankYouSachin",FALSE,0,"BCCI",2014-02-05 04:58:39,FALSE,NA,"430928433648906241","185142711","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","prakashvasava23",0,FALSE,FALSE,NA,NA
"90","RT @sachin_rt: I am really touched with #ThankYouSachin messages. Your support all these years have inspired me to give my best.",FALSE,0,NA,2014-02-05 04:33:30,FALSE,NA,"430922102921646080",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","sachin__sp",17323,TRUE,FALSE,NA,NA
"91","@_rt_sachin #thankyouSachin and @imVkohli #thankYouVirat for serving our Nation's pride.. we all are proud of you #RT",FALSE,0,"_rt_sachin",2014-02-05 04:28:35,FALSE,NA,"430920866197565440","23088711","web","U19CricketTeams",0,FALSE,FALSE,NA,NA
"92","@mipaltan #thankyouSachin and #thankYouMumbaiIndians for serving our Nation's pride.. we all are proud of you #RT",FALSE,0,"mipaltan",2014-02-05 04:23:50,FALSE,NA,"430919673329094656","106345557","web","U19CricketTeams",0,FALSE,FALSE,NA,NA
"93","Woke up with the #ThankYouSachin thought that “Tingling ling ling” from Rockstar is the perfect song for crotch scratching.",FALSE,0,NA,2014-02-05 03:56:42,FALSE,NA,"430912844100431872",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Pushkarr",0,FALSE,FALSE,NA,NA
"94","@BCCI god is great #ThankYouSachin",FALSE,0,"BCCI",2014-02-05 03:05:37,FALSE,NA,"430899989485588482","185142711","web","Smartkid666",0,FALSE,FALSE,NA,NA
"95","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-05 01:38:42,FALSE,NA,"430878112448929792",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","cricf_AN",87,TRUE,FALSE,NA,NA
